file order;h;V;C;x;y;Y;X_C;Y_C;Z_C;X_D65;Y_D65;Z_D65;R;G;B;dR;dG;dB
1823;10B;6;6;0,2399;0,265;30,05;0,272;0,3005;0,5614;0,2603;0,2997;0,5171;0,3888;0,6109;0,7353;99;156;188
1824;10B;6;8;0,2189;0,2468;30,05;0,2665;0,3005;0,6506;0,2537;0,2993;0,5992;0,279;0,6184;0,7897;71;158;201
1829;2.5PB;6;2;0,2897;0,2991;30,05;0,2911;0,3005;0,4131;0,2812;0,3002;0,3804;0,547;0,5896;0,6314;139;150;161
1830;2.5PB;6;4;0,2684;0,2804;30,05;0,2876;0,3005;0,4835;0,2769;0,2999;0,4453;0,5002;0,595;0,6835;128;152;174
1831;2.5PB;6;6;0,2465;0,2599;30,05;0,285;0,3005;0,5707;0,2732;0,2995;0,5256;0,4401;0,6004;0,7417;112;153;189
1832;2.5PB;6;8;0,2274;0,2406;30,05;0,284;0,3005;0,6644;0,271;0,2991;0,612;0,3706;0,6045;0,7983;95;154;204
1833;2.5PB;6;10;0,2095;0,2225;30,05;0,2829;0,3005;0,7671;0,2686;0,2986;0,7067;0,2695;0,609;0,8548;69;155;218
1836;5PB;6;2;0,2923;0,2978;30,05;0,295;0,3005;0,4136;0,2851;0,3002;0,3808;0,5588;0,5862;0,632;142;149;161
1837;5PB;6;4;0,2734;0,2778;30,05;0,2957;0,3005;0,4855;0,285;0,2998;0,4471;0,5267;0,5881;0,6852;134;150;175
1838;5PB;6;6;0,2533;0,2558;30,05;0,2976;0,3005;0,5767;0,2856;0,2994;0,5311;0,4851;0,5899;0,746;124;150;190
1839;5PB;6;8;0,236;0,2365;30,05;0,2999;0,3005;0,6702;0,2867;0,2989;0,6174;0,439;0,5913;0,8022;112;151;205
1840;5PB;6;10;0,2197;0,2188;30,05;0,3017;0,3005;0,7712;0,2873;0,2984;0,7104;0,3782;0,5933;0,8576;96;151;219
1841;5PB;6;12;0,2026;0,1999;30,05;0,3046;0,3005;0,8982;0,2885;0,2977;0,8275;0,2819;0,5955;0,9212;72;152;235
1842;5PB;6;14;0,1873;0,1822;30,05;0,3089;0,3005;1,0399;0,291;0,297;0,9581;0,0918;0,5968;0,9859;23;152;251
1843;7.5PB;6;2;0,2955;0,2963;30,05;0,2997;0,3005;0,414;0,2898;0,3002;0,3812;0,5728;0,5821;0,6325;146;148;161
1844;7.5PB;6;4;0,2798;0,2752;30,05;0,3055;0,3005;0,4859;0,2947;0,2998;0,4475;0,5575;0,5796;0,686;142;148;175
1845;7.5PB;6;6;0,2638;0,2531;30,05;0,3132;0,3005;0,5736;0,3013;0,2992;0,5283;0,5399;0,5761;0,7446;138;147;190
1846;7.5PB;6;8;0,2505;0,2347;30,05;0,3207;0,3005;0,6591;0,3077;0,2988;0,6071;0,5221;0,5726;0,7965;133;146;203
1847;7.5PB;6;10;0,2378;0,2168;30,05;0,3296;0,3005;0,756;0,3153;0,2982;0,6964;0,5023;0,5682;0,8504;128;145;217
1848;7.5PB;6;12;0,2241;0,1975;30,05;0,341;0,3005;0,88;0,3251;0,2975;0,8108;0,4753;0,5627;0,9135;121;143;233
1849;7.5PB;6;14;0,2119;0,1799;30,05;0,354;0,3005;1,0159;0,3363;0,2967;0,936;0,4454;0,5559;0,9766;114;142;249
1850;10PB;6;2;0,2988;0,2961;30,05;0,3032;0,3005;0,4111;0,2934;0,3001;0,3785;0,5844;0,5789;0,6304;149;148;161
1851;10PB;6;4;0,2863;0,2747;30,05;0,3132;0,3005;0,4802;0,3025;0,2997;0,4422;0,5829;0,5726;0,6823;149;146;174
1852;10PB;6;6;0,274;0,2533;30,05;0,3251;0,3005;0,5608;0,3133;0,2992;0,5165;0,5818;0,5649;0,7369;148;144;188
1853;10PB;6;8;0,2637;0,2352;30,05;0,3369;0,3005;0,6402;0,3241;0,2987;0,5897;0,5812;0,5571;0,786;148;142;200
1854;10PB;6;10;0,254;0,2176;30,05;0,3508;0,3005;0,7297;0,3368;0,2981;0,6722;0,5819;0,5476;0,837;148;140;213
1855;10PB;6;12;0,244;0,1998;30,05;0,367;0,3005;0,8365;0,3516;0,2974;0,7706;0,5819;0,5364;0,8929;148;137;228
1856;10PB;6;14;0,2352;0,1839;30,05;0,3843;0,3005;0,9492;0,3674;0,2967;0,8745;0,5826;0,5239;0,9473;149;134;242
1857;10PB;6;16;0,2265;0,1671;30,05;0,4073;0,3005;1,0905;0,3886;0,2958;1,0047;0,587;0,5065;1;150;129;255
1858;2.5P;6;2;0,3016;0,296;30,05;0,3062;0,3005;0,4085;0,2964;0,3001;0,3761;0,594;0,5761;0,6285;151;147;160
1859;2.5P;6;4;0,2932;0,2759;30,05;0,3193;0,3005;0,4693;0,3087;0,2997;0,4322;0,6049;0,5666;0,6747;154;144;172
1860;2.5P;6;6;0,2842;0,255;30,05;0,3349;0,3005;0,543;0,3233;0,2992;0,5001;0,6168;0,5552;0,7258;157;142;185
1861;2.5P;6;8;0,277;0,2372;30,05;0,3509;0,3005;0,6154;0,3384;0,2987;0,5669;0,6301;0,5429;0,7718;161;138;197
1862;2.5P;6;10;0,2703;0,2204;30,05;0,3685;0,3005;0,6944;0,3549;0,2981;0,6396;0,6445;0,529;0,8181;164;135;209
1863;2.5P;6;12;0,2647;0,2052;30,05;0,3876;0,3005;0,7763;0,373;0,2976;0,7151;0,6612;0,5132;0,8629;169;131;220
1864;2.5P;6;14;0,2593;0,1909;30,05;0,4082;0,3005;0,8655;0,3923;0,2969;0,7973;0,678;0,4955;0,9083;173;126;232
1865;2.5P;6;16;0,2548;0,1768;30,05;0,4331;0,3005;0,9661;0,4159;0,2962;0,8901;0,7004;0,4726;0,9563;179;121;244
1866;2.5P;6;18;0,2504;0,1658;30,05;0,4538;0,3005;1,0581;0,4354;0,2955;0,9749;0,7157;0,4528;0,9975;183;115;254
1867;5P;6;2;0,305;0,2967;30,05;0,3089;0,3005;0,4034;0,2992;0,3001;0,3714;0,6037;0,5735;0,6246;154;146;159
1868;5P;6;4;0,3001;0,2778;30,05;0,3246;0,3005;0,4566;0,3142;0,2997;0,4204;0,6244;0,5613;0,6658;159;143;170
1869;5P;6;6;0,295;0,2585;30,05;0,3429;0,3005;0,519;0,3316;0,2992;0,478;0,6471;0,5467;0,7102;165;139;181
1870;5P;6;8;0,2905;0,2421;30,05;0,3606;0,3005;0,5801;0,3485;0,2988;0,5343;0,6678;0,5321;0,7505;170;136;191
1871;5P;6;10;0,2862;0,226;30,05;0,3805;0,3005;0,6486;0,3675;0,2983;0,5974;0,6905;0,515;0,7924;176;131;202
1872;5P;6;12;0,2829;0,2121;30,05;0,4008;0,3005;0,7155;0,3869;0,2977;0,6591;0,7135;0,4967;0,8308;182;127;212
1873;5P;6;14;0,2794;0,1979;30,05;0,4243;0,3005;0,7937;0,4093;0,2971;0,7312;0,7387;0,4744;0,873;188;121;223
1874;5P;6;16;0,2761;0,1852;30,05;0,448;0,3005;0,8741;0,432;0,2965;0,8052;0,7627;0,4505;0,9137;194;115;233
1875;5P;6;18;0,2731;0,1738;30,05;0,4722;0,3005;0,9563;0,455;0,2959;0,881;0,7861;0,4245;0,9529;200;108;243
1876;5P;6;20;0,2702;0,1621;30,05;0,5009;0,3005;1,0524;0,4825;0,2951;0,9696;0,8131;0,3906;0,9963;207;100;254
1877;7.5P;6;2;0,3107;0,2993;30,05;0,3119;0,3005;0,3916;0,3023;0,3002;0,3605;0,6169;0,5704;0,6153;157;145;157
1878;7.5P;6;4;0,3107;0,2831;30,05;0,3298;0,3005;0,4312;0,3197;0,2998;0,397;0,6477;0,5555;0,6471;165;142;165
1879;7.5P;6;6;0,3101;0,265;30,05;0,3516;0,3005;0,4818;0,3408;0,2993;0,4437;0,6822;0,5368;0,685;174;137;175
1880;7.5P;6;8;0,3099;0,2502;30,05;0,3722;0,3005;0,5283;0,3607;0,2989;0,4866;0,7131;0,5183;0,7176;182;132;183
1881;7.5P;6;10;0,3092;0,235;30,05;0,3954;0,3005;0,5828;0,3832;0,2984;0,5368;0,7453;0,4965;0,7534;190;127;192
1882;7.5P;6;12;0,309;0,2222;30,05;0,4179;0,3005;0,634;0,405;0,298;0,584;0,7755;0,474;0,7852;198;121;200
1883;7.5P;6;14;0,3084;0,2095;30,05;0,4424;0,3005;0,6915;0,4287;0,2975;0,637;0,8061;0,448;0,819;206;114;209
1884;7.5P;6;16;0,308;0,1976;30,05;0,4684;0,3005;0,7519;0,4539;0,2969;0,6926;0,8373;0,4181;0,8526;214;107;217
1885;7.5P;6;18;0,3075;0,187;30,05;0,4941;0,3005;0,8123;0,4788;0,2964;0,7483;0,8666;0,3857;0,8845;221;98;226
1886;7.5P;6;20;0,3069;0,1745;30,05;0,5285;0,3005;0,8931;0,5121;0,2957;0,8227;0,9037;0,3365;0,925;230;86;236
1887;7.5P;6;22;0,3062;0,1638;30,05;0,5617;0,3005;0,9723;0,5442;0,295;0,8958;0,9374;0,2788;0,9626;239;71;245
1888;7.5P;6;24;0,3058;0,1547;30,05;0,594;0,3005;1,048;0,5755;0,2943;0,9655;0,9691;0,2045;0,9967;247;52;254
1889;10P;6;2;0,3146;0,3018;30,05;0,3132;0,3005;0,3819;0,3038;0,3002;0,3516;0,6243;0,5688;0,6075;159;145;155
1890;10P;6;4;0,3181;0,2871;30,05;0,3329;0,3005;0,4132;0,323;0,2999;0,3805;0,6623;0,5519;0,6334;169;141;162
1891;10P;6;6;0,3226;0,2716;30,05;0,3569;0,3005;0,449;0,3465;0,2995;0,4134;0,7059;0,5303;0,6616;180;135;169
1892;10P;6;8;0,3259;0,2584;30,05;0,379;0,3005;0,4834;0,3681;0,2991;0,4452;0,7426;0,5094;0,6872;189;130;175
1893;10P;6;10;0,3293;0,245;30,05;0,4039;0,3005;0,5221;0,3925;0,2987;0,4809;0,7815;0,4844;0,7147;199;124;182
1894;10P;6;12;0,3321;0,2329;30,05;0,4285;0,3005;0,5613;0,4165;0,2982;0,5169;0,8173;0,4581;0,7411;208;117;189
1895;10P;6;14;0,3349;0,2203;30,05;0,4568;0,3005;0,6067;0,4442;0,2978;0,5588;0,856;0,4253;0,7703;218;108;196
1896;10P;6;16;0,337;0,2095;30,05;0,4834;0,3005;0,6505;0,4701;0,2973;0,5991;0,89;0,3915;0,797;227;100;203
1897;10P;6;18;0,3388;0,1995;30,05;0,5103;0,3005;0,6954;0,4965;0,2968;0,6406;0,9227;0,3531;0,8234;235;90;210
1898;10P;6;20;0,3409;0,1882;30,05;0,5443;0,3005;0,7519;0,5297;0,2962;0,6926;0,962;0,2958;0,8549;245;75;218
1899;10P;6;22;0,3426;0,1785;30,05;0,5768;0,3005;0,8062;0,5613;0,2957;0,7427;0,9975;0,2252;0,8839;254;57;225
1900;10P;6;24;0,3441;0,1698;30,05;0,609;0,3005;0,8603;0,5928;0,2951;0,7925;1;0,1123;0,9116;255;29;232
1902;2.5RP;6;2;0,3188;0,3048;30,05;0,3143;0,3005;0,3711;0,305;0,3002;0,3416;0,6314;0,5675;0,5985;161;145;153
1903;2.5RP;6;4;0,3272;0,2929;30,05;0,3357;0,3005;0,3898;0,3261;0,3;0,3588;0,6775;0,5484;0,6149;173;140;157
1904;2.5RP;6;6;0,3362;0,2799;30,05;0,3609;0,3005;0,4122;0,351;0,2996;0,3795;0,7272;0,5247;0,6339;185;134;162
1905;2.5RP;6;8;0,3437;0,2688;30,05;0,3842;0,3005;0,4332;0,374;0,2993;0,3989;0,7692;0,5017;0,651;196;128;166
1906;2.5RP;6;10;0,3509;0,2578;30,05;0,409;0,3005;0,4561;0,3984;0,2989;0,42;0,8107;0,4756;0,669;207;121;171
1907;2.5RP;6;12;0,3582;0,2462;30,05;0,4372;0,3005;0,4829;0,4262;0,2985;0,4446;0,8546;0,4436;0,6892;218;113;176
1908;2.5RP;6;14;0,3652;0,2355;30,05;0,466;0,3005;0,5095;0,4546;0,2982;0,4692;0,8967;0,4076;0,7087;229;104;181
1909;2.5RP;6;16;0,3718;0,2251;30,05;0,4963;0,3005;0,5381;0,4845;0,2977;0,4956;0,9383;0,3649;0,7288;239;93;186
1910;2.5RP;6;18;0,3773;0,2158;30,05;0,5254;0,3005;0,5666;0,5131;0,2973;0,5218;0,9757;0,3174;0,7481;249;81;191
1911;2.5RP;6;20;0,3833;0,2056;30,05;0,5602;0,3005;0,6009;0,5475;0,2968;0,5534;1;0,246;0,7704;255;63;196
1912;2.5RP;6;22;0,3877;0,1978;30,05;0,589;0,3005;0,6297;0,5758;0,2964;0,58;1;0,1607;0,7886;255;41;201
1914;5RP;6;2;0,3232;0,3085;30,05;0,3148;0,3005;0,3587;0,3056;0,3003;0,3303;0,6376;0,5665;0,5881;163;144;150
1915;5RP;6;4;0,3371;0,3001;30,05;0,3375;0,3005;0,3633;0,3283;0,3001;0,3344;0,6914;0,5456;0,5931;176;139;151
1916;5RP;6;6;0,352;0,2904;30,05;0,3642;0,3005;0,37;0,3548;0,2998;0,3407;0,7478;0,5196;0,6001;191;132;153
1917;5RP;6;8;0,3648;0,282;30,05;0,3887;0,3005;0,3764;0,3792;0,2995;0,3465;0,7951;0,4943;0,6066;203;126;155
1918;5RP;6;10;0,3769;0,2738;30,05;0,4137;0,3005;0,3834;0,404;0,2993;0,3529;0,8396;0,4668;0,6135;214;119;156
1919;5RP;6;12;0,39;0,2646;30,05;0,4429;0,3005;0,3923;0,4331;0,2989;0,3611;0,888;0,4316;0,622;226;110;159
1920;5RP;6;14;0,4023;0,2552;30,05;0,4737;0,3005;0,4033;0,4637;0,2986;0,3713;0,935;0,3905;0,6322;238;100;161
1921;5RP;6;16;0,4136;0,2467;30,05;0,5038;0,3005;0,4138;0,4936;0,2983;0,381;0,9781;0,3442;0,6416;249;88;164
1922;5RP;6;18;0,4245;0,2382;30,05;0,5355;0,3005;0,4255;0,5251;0,2979;0,3918;1;0,2857;0,6519;255;73;166
1923;5RP;6;20;0,4368;0,2283;30,05;0,5749;0,3005;0,4408;0,5642;0,2975;0,4059;1;0,1834;0,665;255;47;170
1924;5RP;6;22;0,4449;0,2219;30,05;0,6025;0,3005;0,4512;0,5916;0,2972;0,4155;1;0,0149;0,6737;255;4;172
1925;7.5RP;6;2;0,3261;0,3113;30,05;0,3148;0,3005;0,35;0,3057;0,3003;0,3222;0,6409;0,5662;0,5806;163;144;148
1926;7.5RP;6;4;0,3439;0,3056;30,05;0,3382;0,3005;0,3447;0,3291;0,3002;0,3173;0,6993;0,5442;0,5771;178;139;147
1927;7.5RP;6;6;0,3635;0,2987;30,05;0,3657;0,3005;0,3398;0,3567;0,2999;0,3128;0,7603;0,5169;0,5743;194;132;146
1928;7.5RP;6;8;0,3791;0,2929;30,05;0,3889;0,3005;0,3365;0,3799;0,2997;0,3098;0,8071;0,4923;0,5725;206;126;146
1929;7.5RP;6;10;0,396;0,286;30,05;0,4161;0,3005;0,3341;0,407;0,2995;0,3076;0,8572;0,4615;0,5718;219;118;146
1930;7.5RP;6;12;0,4125;0,2784;30,05;0,4452;0,3005;0,3336;0,4361;0,2992;0,3071;0,9065;0,4255;0,5729;231;109;146
1931;7.5RP;6;14;0,4285;0,2705;30,05;0,476;0,3005;0,3344;0,4669;0,2989;0,3078;0,9546;0,3828;0,5752;243;98;147
1932;7.5RP;6;16;0,4448;0,2622;30,05;0,5098;0,3005;0,3358;0,5005;0,2986;0,3091;1;0,3282;0,5782;255;84;147
1933;7.5RP;6;18;0,4581;0,2549;30,05;0,5401;0,3005;0,3383;0,5307;0,2983;0,3114;1;0,2678;0,5819;255;68;148
1934;7.5RP;6;20;0,4735;0,2464;30,05;0,5775;0,3005;0,3416;0,568;0,298;0,3144;1;0,1584;0,5867;255;40;150
1935;10RP;7;2;0,3258;0,3148;43,06;0,4456;0,4306;0,4916;0,4328;0,4305;0,4525;0,7452;0,6703;0,676;190;171;172
1936;10RP;7;4;0,3446;0,3125;43,06;0,4748;0,4306;0,4725;0,4622;0,4303;0,4349;0,8091;0,6479;0,6634;206;165;169
1937;10RP;7;6;0,3648;0,3098;43,06;0,507;0,4306;0,4523;0,4946;0,4301;0,4163;0,8725;0,622;0,6498;222;159;166
1938;10RP;7;8;0,3851;0,3067;43,06;0,5407;0,4306;0,4327;0,5284;0,4299;0,3982;0,9323;0,5934;0,6364;238;151;162
1939;10RP;7;10;0,404;0,303;43,06;0,5741;0,4306;0,4164;0,562;0,4297;0,3832;0,9866;0,5632;0,6251;252;144;159
1940;10RP;7;12;0,426;0,298;43,06;0,6156;0,4306;0,3988;0,6036;0,4294;0,367;1;0,5228;0,613;255;133;156
1941;10RP;7;14;0,4456;0,2931;43,06;0,6546;0,4306;0,3839;0,6428;0,4291;0,3532;1;0,4808;0,6026;255;123;154
1942;10RP;7;16;0,4648;0,2878;43,06;0,6954;0,4306;0,3702;0,6837;0,4288;0,3406;1;0,4314;0,5931;255;110;151
1943;2.5R;7;2;0,3284;0,317;43,06;0,4461;0,4306;0,4817;0,4334;0,4305;0,4434;0,7493;0,6697;0,6689;191;171;171
1944;2.5R;7;4;0,3499;0,3171;43,06;0,4751;0,4306;0,4522;0,4627;0,4304;0,4162;0,8155;0,647;0,6483;208;165;165
1945;2.5R;7;6;0,3728;0,317;43,06;0,5064;0,4306;0,4214;0,4943;0,4303;0,3878;0,8793;0,6215;0,6259;224;158;160
1946;2.5R;7;8;0,3961;0,316;43,06;0,5397;0,4306;0,3923;0,528;0,4301;0,361;0,9405;0,5928;0,604;240;151;154
1947;2.5R;7;10;0,4183;0,3144;43,06;0,5729;0,4306;0,3661;0,5614;0,4299;0,3368;0,9958;0,5624;0,5835;254;143;149
1948;2.5R;7;12;0,4435;0,3119;43,06;0,6123;0,4306;0,3377;0,6011;0,4297;0,3107;1;0,5235;0,5603;255;133;143
1949;2.5R;7;14;0,466;0,3082;43,06;0,6511;0,4306;0,3155;0,6401;0,4294;0,2902;1;0,4816;0,5418;255;123;138
1950;2.5R;7;16;0,4885;0,3039;43,06;0,6922;0,4306;0,2942;0,6814;0,4292;0,2705;1;0,4315;0,5234;255;110;133
1951;5R;7;2;0,3306;0,319;43,06;0,4463;0,4306;0,473;0,4336;0,4306;0,4354;0,7524;0,6693;0,6626;192;171;169
1952;5R;7;4;0,3552;0,3222;43,06;0,4747;0,4306;0,4311;0,4626;0,4305;0,3968;0,8206;0,6467;0,6321;209;165;161
1953;5R;7;6;0,3805;0,3244;43,06;0,5051;0,4306;0,3917;0,4934;0,4304;0,3605;0,8847;0,6215;0,6018;226;158;153
1954;5R;7;8;0,4067;0,3256;43,06;0,5379;0,4306;0,354;0,5266;0,4303;0,3257;0,9465;0,593;0,5711;241;151;146
1955;5R;7;10;0,432;0,326;43,06;0,5706;0,4306;0,3196;0,5597;0,4302;0,294;1;0,5627;0,5412;255;143;138
1956;5R;7;12;0,4595;0,3252;43,06;0,6084;0,4306;0,2851;0,5979;0,43;0,2622;1;0,5252;0,5092;255;134;130
1957;5R;7;14;0,4848;0,3238;43,06;0,6447;0,4306;0,2545;0,6345;0,4298;0,234;1;0,4858;0,4789;255;124;122
1958;7.5R;7;2;0,3335;0,322;43,06;0,446;0,4306;0,4607;0,4335;0,4306;0,424;0,7557;0,6691;0,6534;193;171;167
1959;7.5R;7;4;0,3611;0,3282;43,06;0,4738;0,4306;0,4076;0,4619;0,4306;0,3751;0,8255;0,6467;0,6134;211;165;156
1960;7.5R;7;6;0,3888;0,3336;43,06;0,5019;0,4306;0,3583;0,4906;0,4306;0,3297;0,8878;0,623;0,573;226;159;146
1961;7.5R;7;8;0,4196;0,3382;43,06;0,5342;0,4306;0,3084;0,5236;0,4306;0,2836;0,9516;0,5944;0,5283;243;152;135
1962;7.5R;7;10;0,447;0,3413;43,06;0,564;0,4306;0,2671;0,5538;0,4305;0,2456;1;0,5668;0,4874;255;145;124
1963;7.5R;7;12;0,4777;0,3435;43,06;0,5988;0,4306;0,2241;0,5891;0,4304;0,206;1;0,5322;0,4401;255;136;112
1964;7.5R;7;14;0,5059;0,345;43,06;0,6314;0,4306;0,1861;0,6221;0,4303;0,1709;1;0,4971;0,3923;255;127;100
1965;7.5R;7;16;0,5341;0,3452;43,06;0,6662;0,4306;0,1506;0,6573;0,4301;0,1382;1;0,4561;0,3405;255;116;87
1966;10R;7;2;0,336;0,3253;43,06;0,4448;0,4306;0,4483;0,4325;0,4307;0,4127;0,7571;0,6697;0,6441;193;171;164
1967;10R;7;4;0,3671;0,336;43,06;0,4705;0,4306;0,3805;0,459;0,4308;0,3501;0,827;0,6483;0,5907;211;165;151
1968;10R;7;6;0,3984;0,3452;43,06;0,497;0,4306;0,3198;0,4862;0,4308;0,2942;0,8894;0,6256;0,5373;227;160;137
1969;10R;7;8;0,4308;0,3533;43,06;0,5251;0,4306;0,2631;0,515;0,4309;0,2419;0,9481;0,6006;0,4806;242;153;123
1970;10R;7;10;0,46;0,3596;43,06;0,5508;0,4306;0,216;0,5413;0,4309;0,1985;0,9968;0,5766;0,4263;254;147;109
1971;10R;7;12;0,493;0,3659;43,06;0,5802;0,4306;0,166;0,5712;0,4308;0,1525;1;0,5478;0,3576;255;140;91
1972;10R;7;14;0,5234;0,37;43,06;0,6091;0,4306;0,1241;0,6007;0,4308;0,1137;1;0,5177;0,2845;255;132;73
1973;10R;7;16;0,5519;0,3729;43,06;0,6373;0,4306;0,0868;0,6293;0,4307;0,0794;1;0,4862;0,1936;255;124;49
1974;2.5YR;7;2;0,3392;0,3298;43,06;0,4429;0,4306;0,4322;0,4308;0,4308;0,3978;0,7582;0,6705;0,6315;193;171;161
1975;2.5YR;7;4;0,3715;0,3439;43,06;0,4652;0,4306;0,3563;0,454;0,431;0,3279;0,824;0,6516;0,5693;210;166;145
1976;2.5YR;7;6;0,4053;0,357;43,06;0,4889;0,4306;0,2867;0,4785;0,4311;0,2637;0,8843;0,631;0,5036;225;161;128
1977;2.5YR;7;8;0,4371;0,3679;43,06;0,5116;0,4306;0,2282;0,502;0,4312;0,2098;0,9354;0,6106;0,4388;239;156;112
1978;2.5YR;7;10;0,4671;0,3768;43,06;0,5338;0,4306;0,1784;0,5248;0,4312;0,1638;0,9804;0,5901;0,3725;250;150;95
1979;2.5YR;7;12;0,5001;0,3861;43,06;0,5577;0,4306;0,1269;0,5494;0,4312;0,1164;1;0,5671;0,2842;255;145;72
1980;2.5YR;7;14;0,5297;0,3938;43,06;0,5792;0,4306;0,0836;0,5713;0,4313;0,0765;1;0,5454;0,1707;255;139;44
1984;5YR;7;2;0,3421;0,3349;43,06;0,4399;0,4306;0,4153;0,428;0,4309;0,3822;0,7573;0,6722;0,618;193;171;158
1985;5YR;7;4;0,375;0,353;43,06;0,4574;0,4306;0,3318;0,4466;0,4312;0,3052;0,8166;0,6566;0,5464;208;167;139
1986;5YR;7;6;0,4091;0,3701;43,06;0,476;0,4306;0,2569;0,4661;0,4314;0,2362;0,8701;0,6401;0,4704;222;163;120
1987;5YR;7;8;0,4402;0,3842;43,06;0,4934;0,4306;0,1968;0,4842;0,4315;0,1808;0,9141;0,6244;0,396;233;159;101
1988;5YR;7;10;0,4711;0,3972;43,06;0,5107;0,4306;0,1428;0,5022;0,4316;0,131;0,9541;0,6084;0,3102;243;155;79
1989;5YR;7;12;0,5007;0,4081;43,06;0,5283;0,4306;0,0962;0,5204;0,4317;0,0881;0,9906;0,5919;0,203;253;151;52
1994;7.5YR;7;2;0,3437;0,3397;43,06;0,4357;0,4306;0,4013;0,424;0,431;0,3693;0,753;0,6748;0,6064;192;172;155
1995;7.5YR;7;4;0,3772;0,3613;43,06;0,4495;0,4306;0,3117;0,439;0,4313;0,2867;0,8075;0,6619;0,5266;206;169;134
1996;7.5YR;7;6;0,4107;0,382;43,06;0,463;0,4306;0,2337;0,4534;0,4316;0,2148;0,8536;0,6493;0,442;218;166;113
1997;7.5YR;7;8;0,4415;0,3996;43,06;0,4758;0,4306;0,1712;0,4669;0,4318;0,1572;0,8917;0,6374;0,356;227;163;91
1998;7.5YR;7;10;0,4704;0,4151;43,06;0,488;0,4306;0,1188;0,4798;0,4319;0,1089;0,9244;0,6261;0,257;236;160;66
1999;7.5YR;7;12;0,497;0,4282;43,06;0,4998;0,4306;0,0752;0,4922;0,432;0,0687;0,9531;0,615;0,1117;243;157;28
2003;10YR;7;2;0,3443;0,3454;43,06;0,4292;0,4306;0,3868;0,4177;0,4311;0,356;0,7442;0,679;0,594;190;173;151
2004;10YR;7;4;0,3778;0,3719;43,06;0,4374;0,4306;0,2898;0,4272;0,4315;0,2665;0,7906;0,6701;0,5037;202;171;128
2005;10YR;7;6;0,4102;0,396;43,06;0,446;0,4306;0,2107;0,4368;0,4319;0,1937;0,8295;0,6613;0,4113;212;169;105
2006;10YR;7;8;0,4399;0,4164;43,06;0,4549;0,4306;0,1486;0,4464;0,4321;0,1364;0,8621;0,6527;0,315;220;166;80
2007;10YR;7;10;0,4667;0,4335;43,06;0,4636;0,4306;0,0991;0,4557;0,4323;0,0908;0,8897;0,6445;0,2002;227;164;51
2012;2.5Y;7;2;0,3436;0,3507;43,06;0,4219;0,4306;0,3753;0,4106;0,4313;0,3454;0,7323;0,684;0,5838;187;174;149
2013;2.5Y;7;4;0,3761;0,38;43,06;0,4262;0,4306;0,2764;0,4161;0,4317;0,2542;0,7724;0,6779;0,4887;197;173;125
2014;2.5Y;7;6;0,4073;0,4073;43,06;0,4306;0,4306;0,196;0,4216;0,4321;0,1801;0,8049;0,6723;0,3896;205;171;99
2015;2.5Y;7;8;0,4353;0,4312;43,06;0,4347;0,4306;0,1333;0,4265;0,4323;0,1223;0,8303;0,6673;0,2824;212;170;72
2016;2.5Y;7;10;0,4606;0,4516;43,06;0,4392;0,4306;0,0837;0,4316;0,4326;0,0766;0,8518;0,6625;0,1369;217;169;35
2020;5Y;7;2;0,3419;0,354;43,06;0,4159;0,4306;0,3699;0,4046;0,4313;0,3404;0,721;0,6881;0,5788;184;175;148
2021;5Y;7;4;0,3718;0,3885;43,06;0,4121;0,4306;0,2657;0,4022;0,4319;0,2443;0,7468;0,6876;0,476;190;175;121
2022;5Y;7;6;0,4009;0,4198;43,06;0,4112;0,4306;0,1839;0,4024;0,4323;0,1689;0,7706;0,6858;0,37;197;175;94
2023;5Y;7;8;0,4271;0,4462;43,06;0,4122;0,4306;0,1223;0,4041;0,4326;0,1121;0,791;0,6833;0,2547;202;174;65
2024;5Y;7;10;0,4509;0,4696;43,06;0,4135;0,4306;0,0729;0,406;0,4328;0,0666;0,8078;0,6809;0,0582;206;174;15
2028;7.5Y;7;2;0,3396;0,3558;43,06;0,411;0,4306;0,3686;0,3998;0,4314;0,3392;0,7106;0,6915;0,5774;181;176;147
2029;7.5Y;7;4;0,3677;0,3925;43,06;0,4034;0,4306;0,2631;0,3935;0,432;0,2419;0,7292;0,6937;0,4725;186;177;120
2030;7.5Y;7;6;0,3943;0,4264;43,06;0,3982;0,4306;0,1811;0,3894;0,4325;0,1663;0,7446;0,6949;0,3644;190;177;93
2031;7.5Y;7;8;0,4184;0,4568;43,06;0,3944;0,4306;0,1176;0,3864;0,4328;0,1079;0,7568;0,6957;0,2407;193;177;61
2036;10Y;7;2;0,3369;0,3569;43,06;0,4065;0,4306;0,3694;0,3953;0,4314;0,3399;0,7001;0,6947;0,5779;179;177;147
2037;10Y;7;4;0,3624;0,3951;43,06;0,395;0,4306;0,2643;0,3851;0,4321;0,243;0,7102;0,6996;0,4733;181;178;121
2038;10Y;7;6;0,3864;0,4305;43,06;0,3865;0,4306;0,1831;0,3777;0,4325;0,1682;0,7188;0,7031;0,3665;183;179;93
2039;10Y;7;8;0,409;0,4641;43,06;0,3795;0,4306;0,1177;0,3715;0,4329;0,1079;0,7252;0,706;0,2387;185;180;61
